"ID" "S6_DE.02.17982" "S6_DE.03.21762" "S6_DE.08.4808" "S6_GR.10824" "S6_GR.3810" "S6_GR.5549.D" "S6_GR.6296.D" "S6_GR.7150" "S6_GR.9320" "S6_M140" "S6_M141" "S6_M156"
"MSTRG.9045.1" 0 9 0 0 0 0 2 0 0 0 0 12
"MSTRG.21279.1" 0 0 0 0 0 0 2 0 33 0 0 1
"NM_025145" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_019101" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001002907" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_025144" 8 39 0 0 0 0 0 0 6 3 13 34
"MSTRG.2679.1" 0 3 0 0 0 0 4 0 13 0 0 4
"NM_001281451" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.16899.1" 0 4 0 0 0 0 2 0 24 0 0 7
"NM_001291958" 7 120 0 9 0 4 25 0 24 0 9 140
"NM_001013398" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_028412" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278412" 0 16 0 0 0 0 6 0 17 0 0 17
"NM_018374" 7 295 0 6 0 3 69 0 71 0 10 340
"NM_018375" 45 0 0 7 0 8 34 0 57 6 87 1056
"NM_018376" 3 54 0 0 0 0 3 0 36 0 14 70
"NM_018370" 0 141 0 0 0 0 2 0 3 0 26 169
"NM_018371" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_018372" 49 159 0 10 0 8 8 0 35 0 73 50
"NM_018373" 0 134 0 0 0 0 21 0 0 0 4 178
"NM_018378" 3 2 0 0 0 0 0 0 0 0 8 13
"NM_018379" 4 0 0 0 0 0 3 0 3 0 5 0
"NM_019027" 0 0 0 0 0 0 0 0 0 0 0 80
"NM_019026" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_125992" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_019024" 0 110 0 0 0 3 0 0 27 0 6 186
"NM_019023" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_019022" 42 733 1 9 0 6 19 0 53 2 93 654
"NM_019021" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_019020" 2 19 0 0 0 0 0 0 0 0 3 53
"NR_036555" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_036557" 0 6 0 0 0 0 0 0 4 0 0 0
"NR_036556" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_036551" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_036553" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_019028" 0 94 0 0 0 0 0 0 4 0 0 42
"NM_001195082" 0 0 0 0 0 0 0 0 0 0 0 3
"NM_005180" 27 580 0 5 0 0 40 0 48 4 42 692
"NM_020464" 11 24 0 0 0 0 0 0 0 0 21 22
"NM_005182" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005185" 0 0 0 2 0 0 0 0 0 0 0 0
"NM_001195087" 3 10 0 0 0 0 3 0 0 1 5 6
"NM_005187" 5 5 2 2 0 5 13 0 20 13 19 12
"NM_005186" 0 111 0 0 0 0 0 0 0 0 45 0
"NM_005189" 2 18 0 0 0 0 0 0 0 0 7 16
"NM_005188" 36 108 8 19 1 13 53 54 185 5 64 170
"NR_002555" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.117.3" 3 61 0 0 0 0 0 0 5 0 0 0
"NM_178140" 5 11 0 3 0 0 2 0 3 1 3 13
"NR_028410" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.6026.1" 0 0 0 0 0 0 0 0 18 1 0 1
"NM_001301210" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001301212" 0 81 0 0 0 0 0 0 0 0 0 19
"MSTRG.4306.1" 0 0 0 0 0 0 2 0 31 0 0 5
"NM_001301214" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.13874.1" 0 0 0 0 0 0 0 0 0 0 0 22
"NM_001290983" 21 466 2 8 0 6 34 0 47 4 37 6
"NR_111909" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_109791" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_111903" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_111901" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_111906" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_111907" 0 0 0 0 0 0 5 0 22 0 2 10
"NR_111904" 0 0 0 0 0 0 0 0 0 0 0 13
"NR_111905" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.13394.1" 1 35 0 0 0 0 19 0 80 0 1 49
"NM_144994" 0 0 0 0 0 0 0 0 8 0 0 5
"MSTRG.5904.1" 0 0 0 0 0 0 2 0 17 0 0 2
"MSTRG.21379.1" 0 0 0 1 0 0 8 0 41 0 0 5
"NM_001097638" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001097639" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001097634" 0 22 0 0 0 0 0 0 0 0 2 21
"NM_001097635" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001097636" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21117.1" 18 25 0 0 0 1 0 0 9 0 74 32
"NM_018950" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_018951" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_018952" 0 0 0 0 0 0 0 0 0 0 4 0
"NM_018953" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_045089" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_018955" 253 13 23 155 0 116 66 22 120 39 637 246
"MSTRG.11373.1" 0 0 0 0 0 0 0 0 9 0 0 1
"NM_018957" 0 0 0 0 0 0 6 0 7 4 8 11
"NM_018958" 0 1 0 2 0 0 0 0 0 1 0 0
"NM_018959" 0 0 0 0 0 0 0 0 0 0 0 199
"NM_144991" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.19281.1" 0 0 0 0 0 0 4 0 21 0 0 5
"NM_000361" 0 0 0 0 0 1 0 0 0 1 0 0
"NM_001113528" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001113525" 6 34 0 0 0 3 5 0 0 2 0 50
"NM_001113523" 12 50 8 16 1 24 119 24 209 16 38 157
"NM_001033026" 8 45 0 18 0 16 8 0 11 7 21 61
"NM_001003828" 3 125 0 0 0 0 0 0 0 0 5 0
"NM_001012419_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_025258_4" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.345.1" 0 0 0 0 0 0 0 0 8 0 0 0
"NM_006772_1" 2 0 1 2 0 1 1 5 1 1 2 0
"NM_001003827" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304488" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304489" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304486" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304487" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304484" 0 0 0 0 0 0 4 0 0 0 0 4
"NM_001304485" 0 45 0 0 0 0 0 0 0 0 0 0
"NM_001304482" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304483" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001304480" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.12799.1" 6 8 0 0 0 0 0 0 2 0 12 7
"NR_039990" 2 2 0 0 0 0 0 0 1 0 3 0
"NR_003200" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039992" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039993" 0 7 0 0 0 0 0 0 0 0 0 0
"NR_039994" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039995" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039996" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039997" 0 6 0 0 0 0 0 0 6 0 0 4
"NR_039998" 0 0 0 0 0 0 0 0 3 0 0 0
"NR_039999" 0 0 0 0 0 0 0 0 0 0 0 5
"NM_001145467_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006344" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001408" 0 9 0 0 0 0 0 0 0 0 7 9
"NM_001278241" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278242" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278243" 1 0 0 0 0 0 0 0 4 3 1 15
"NM_001278244" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278245" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_138290" 0 29 0 0 0 0 0 0 3 0 0 13
"NM_001278247" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278248" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278249" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.15131.1" 0 0 0 0 0 0 0 0 9 0 0 6
"MSTRG.20941.1" 0 9 0 0 0 0 6 0 40 0 0 6
"NM_001404" 89 4565 2 23 2 33 225 3 245 13 220 6625
"NM_001405" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001406" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001407" 2 8 0 7 0 11 18 4 12 11 4 22
"MSTRG.2201.1" 0 0 0 0 0 0 0 0 11 0 0 3
"NM_007129" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_007128" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001276378" 11 334 0 0 0 0 9 0 9 0 14 239
"NR_039894" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001145467_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_007124" 4 550 0 0 0 8 234 0 215 0 10 1036
"NM_001276374" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_007126" 56 910 2 3 0 9 11 0 53 18 160 938
"NM_007121" 6 15 0 18 0 20 0 0 9 3 15 22
"NR_039897" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_007123" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_007122" 4 48 2 10 0 2 9 0 21 4 17 119
"NM_145025" 0 0 0 0 0 0 0 0 4 0 0 11
"MSTRG.7561.1" 0 4 0 1 0 5 20 0 5 0 0 29
"NR_024144" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_003326" 0 8 0 2 0 4 21 1 78 0 0 35
"NM_001007470" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.5261.1" 0 2 0 0 0 0 0 0 13 0 0 2
"NM_145027" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039890" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039893" 0 2 0 0 0 0 0 0 0 0 0 0
"NM_003808" 0 0 0 0 0 0 0 0 2 0 4 5
"NM_003809" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003806" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003807" 17 33 0 0 0 0 0 0 0 0 31 39
"NM_001167931" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003805" 0 20 0 0 0 0 0 0 3 0 6 38
"MSTRG.5562.1" 0 2 0 0 0 0 3 0 9 0 0 4
"NM_001281458" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003800" 36 308 4 21 0 20 32 31 72 6 84 395
"NM_001167934" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_138393" 0 3 0 0 0 0 0 0 0 0 0 0
"NR_037178_5" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_138392" 0 19 0 0 0 0 4 0 0 0 8 12
"MSTRG.13662.1" 0 14 0 0 0 0 0 0 4 0 0 8
"NR_046853" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_033090" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_046851" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001161528" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_033091" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_027386_1" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_024019" 2 12 0 0 0 0 0 0 0 0 8 13
"NM_001161522" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_024017" 6 16 0 0 0 0 0 0 0 0 23 25
"NM_001161520" 0 0 0 0 0 4 0 0 5 0 10 5
"NM_024015" 5 21 0 0 0 0 0 0 0 0 12 12
"NM_024012" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001161527" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_024010" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_039898" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.2215.1" 0 2 0 0 0 0 8 0 80 0 0 11
"MSTRG.3127.1" 0 2 0 0 0 0 0 0 16 0 0 4
"MSTRG.9424.1" 0 18 0 0 0 1 2 0 3 0 0 2
"NM_183241" 0 7 0 0 0 0 0 0 1 0 3 8
"NM_025258_5" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_183240" 0 0 0 0 0 0 0 0 0 0 0 7
"NR_029506" 2 4 0 0 0 1 0 0 0 0 3 5
"NR_039652" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.10968.1" 1 8 0 0 0 0 0 0 0 0 3 6
"NM_001291366" 0 0 0 0 0 0 0 0 0 0 2 0
"NM_001729" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001278366" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_047515" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.13291.1" 0 0 0 0 0 0 0 0 18 0 0 0
"NR_104599" 0 4 0 0 0 0 0 0 0 0 2 5
"NR_104598" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006298" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006299" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_104593" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_104592" 5 12 0 0 0 3 2 0 4 1 13 30
"NM_006296" 0 89 0 0 0 0 0 0 0 0 0 109
"NM_006297" 0 48 0 0 0 0 0 0 0 0 14 7
"NR_104597" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006291" 0 16 0 0 0 0 0 0 5 0 4 8
"NR_104595" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_006293" 0 4 0 0 0 0 0 0 0 0 0 3
"NR_047514" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_153324" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_153326" 0 57 0 0 0 0 0 0 0 0 0 101
"NR_034041" 0 0 0 0 0 0 0 0 0 0 0 86
"NR_034040" 1 4 0 0 0 0 0 0 2 0 3 0
"NM_153323" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_153322" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001018011" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_002561" 0 12 0 0 0 0 0 0 12 0 0 13
"MSTRG.4622.1" 5 3 0 2 0 3 0 0 0 1 13 0
"NM_001282617" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.5571.1" 0 0 0 0 0 0 4 0 13 0 0 2
"NR_031679" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.355.1" 0 3 0 0 0 0 2 0 16 0 0 2
"MSTRG.11589.1" 0 0 0 0 0 0 0 0 11 1 0 0
"NR_031675" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_031674" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_031677" 0 0 0 0 0 0 0 0 2 0 0 0
"NM_001722" 3 113 0 0 0 0 0 0 0 0 20 147
"NR_031671" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001291572" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001291571" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001242312" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164389" 0 0 0 0 0 0 6 0 7 0 0 4
"MSTRG.18852.1" 8 31 0 0 0 4 3 0 5 3 9 41
"NM_001276438" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.22329.1" 0 2 0 2 0 0 0 0 11 0 0 2
"NM_181553" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.14458.1" 0 0 0 0 0 0 2 0 11 0 0 1
"NM_003110" 0 0 0 22 0 19 5 0 12 0 21 9
"NM_003111" 38 596 10 46 0 69 190 0 201 12 81 1341
"NM_003112" 44 562 9 40 0 51 81 0 136 16 81 739
"NM_003113" 3 5 2 1 0 1 3 0 10 1 11 28
"NM_003114" 7 66 0 0 0 0 14 0 3 4 11 106
"NM_003115" 0 125 0 0 0 3 4 0 6 0 19 207
"NM_003116" 0 0 0 0 0 7 0 0 0 0 0 0
"NM_003117" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003118" 0 16 0 0 0 0 0 0 0 0 0 34
"NM_003119" 0 42 0 0 0 0 3 0 7 0 0 37
"NM_001170820" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037633" 10 4 0 0 0 0 9 0 17 0 0 147
"NR_037632" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037631" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037630" 3 18 0 1 0 1 8 0 9 1 11 12
"NR_037637" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037636" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037635" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037634" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_037639" 4 56 0 3 0 2 3 0 0 0 5 70
"NM_001288752" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164381" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.2414.1" 0 0 0 0 0 0 0 0 16 0 0 2
"NM_181558" 0 4 0 0 0 0 0 0 0 0 0 7
"NM_001288813_2" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001288813_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001257308" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001288813_1" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.14156.1" 2 189 0 3 0 3 17 0 30 0 6 174
"NM_001164383" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152744" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_171999" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164382" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152740" 0 116 0 0 0 0 5 0 4 0 9 124
"NM_152742" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152743" 6 25 0 4 0 3 0 0 6 0 33 16
"NM_000090" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152748" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_152749" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_000091" 1 5 0 1 0 0 7 0 36 0 2 14
"NR_028444" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001291960" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_001284" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001017999" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001164387" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.5137.1" 0 12 0 0 0 0 14 0 20 0 0 10
"NM_001256371" 0 1 0 0 0 0 0 0 0 0 0 0
"NM_001017995" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.6755.1" 0 4 0 5 0 2 4 0 3 1 0 15
"NM_000093" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001017991" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_005697" 0 18 0 0 0 0 0 0 0 0 17 13
"NM_001017992" 0 0 0 0 0 0 0 0 0 0 4 0
"MSTRG.12379.1" 0 0 0 0 0 0 0 0 10 0 0 1
"MSTRG.16207.1" 0 4 0 0 0 1 8 0 74 0 0 17
"MSTRG.20333.1" 0 39 0 0 0 0 5 0 7 0 6 52
"NM_001098409" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_036687_1" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.6074.1" 0 17 0 0 0 0 0 0 8 0 0 29
"NM_001098405" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001098402" 21 127 1 63 0 68 79 0 70 15 83 237
"NM_001098403" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256375" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_013285" 14 194 3 4 0 0 0 0 0 0 26 244
"NM_013284" 19 25 2 10 0 4 12 0 16 13 29 33
"NM_013286" 14 269 3 45 0 27 59 29 49 14 37 437
"NM_013281" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_013280" 0 5 0 0 0 0 0 0 0 0 0 3
"MSTRG.12570.1" 0 4 0 0 0 0 5 0 27 0 0 18
"NM_013282" 0 433 0 0 0 0 0 0 0 0 0 0
"MSTRG.22449.1" 0 1 0 1 0 0 0 0 12 0 0 5
"NM_014061" 23 60 0 9 0 4 7 0 11 2 53 93
"NM_014062" 6 87 0 0 0 0 5 0 0 0 24 102
"NM_014063" 0 34 0 0 0 0 0 0 0 0 0 1
"NM_014064" 0 34 0 0 0 0 0 0 0 0 0 0
"NM_014065" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014066" 0 0 0 0 0 0 0 0 0 0 0 26
"MSTRG.10058.1" 0 3 0 1 0 0 16 0 70 0 0 10
"NR_027328" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_027329" 0 6 0 0 0 0 5 0 7 2 0 0
"MSTRG.4273.1" 0 0 1 0 0 1 0 0 12 0 0 3
"NM_001114734" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.11081.1" 0 2 0 0 0 0 3 0 8 0 0 0
"NR_027320" 6 6 0 0 0 0 0 0 4 0 5 15
"NR_027321" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.18882.1" 0 0 0 0 0 0 1 0 12 0 0 0
"NM_001093767" 0 0 0 0 0 0 0 0 0 0 0 30
"NM_021183" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271639" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_001289" 0 1 0 1 0 2 5 2 9 1 1 7
"NM_021182" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.11753.1" 0 0 0 0 0 0 0 0 8 0 0 0
"MSTRG.4568.1" 0 0 0 0 0 0 0 2 152 0 0 1
"NR_031597" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001282275" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001282276" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001282272" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.15737.1" 0 0 0 0 0 0 0 0 8 0 0 3
"NM_015908" 0 56 0 0 0 0 0 0 0 0 0 60
"MSTRG.10705.1" 0 8 0 0 0 0 0 0 0 0 0 10
"NM_001282278" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001282279" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.6415.5" 0 0 0 0 0 0 0 0 0 0 1 17
"NR_033703" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.15838.1" 0 2 0 0 0 0 0 0 12 0 0 3
"MSTRG.16694.7" 0 0 0 0 0 0 0 0 0 0 0 13
"NM_014398" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001130011" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014396" 3 756 0 0 0 0 10 0 25 0 6 756
"NM_014397" 0 0 0 0 0 0 0 0 0 0 0 85
"NM_014394" 132 747 5 60 0 41 57 0 71 18 297 749
"NM_014395" 0 0 0 0 0 0 0 0 58 0 0 390
"NM_014392" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014393" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014390" 79 1225 2 7 2 6 6 0 30 10 131 1344
"MSTRG.74.1" 0 3 0 0 0 1 3 0 4 2 0 11
"MSTRG.1616.1" 0 0 0 0 0 0 6 0 14 0 0 0
"NR_033700" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_018039" 5 3 0 0 0 0 0 0 0 0 3 5
"NM_018036" 14 91 1 11 0 7 27 15 71 6 20 172
"NM_018035" 0 0 0 0 0 0 0 0 0 0 0 16
"NM_018034" 6 126 2 3 0 3 2 0 4 0 28 91
"NM_018032" 3 14 1 13 0 17 2 0 33 3 24 40
"NM_018031" 41 167 8 17 0 37 33 0 63 27 144 214
"NM_001130015" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21515.1" 0 104 4 21 0 33 45 0 25 34 18 281
"MSTRG.22299.1" 0 2 0 0 0 0 5 0 36 0 1 5
"NM_001271634" 69 430 2 25 0 14 40 0 49 2 103 415
"NM_003087" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_033489_6" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_033489_4" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001271635" 2 51 0 1 0 1 2 0 6 0 0 6
"MSTRG.17526.1" 2 6 0 0 0 0 0 0 0 0 4 9
"NR_033489_3" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_003122" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_033489_1" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.1833.1" 0 3 0 0 0 0 1 0 1 0 0 14
"NM_001012708" 0 0 0 0 0 0 0 0 1 0 0 0
"NM_001256169" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256168" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.4552.1" 1 7 2 0 0 0 1 0 8 0 4 18
"NR_120523" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_120524" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_120525" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_120526" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_120527" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_120528" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256160" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256163" 8 196 7 19 0 21 64 0 117 6 18 5
"NM_003081" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256165" 24 423 0 0 0 17 20 0 45 0 12 357
"NM_001256164" 0 0 0 0 0 0 0 0 8 0 0 0
"NM_001256167" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001256166" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001195432" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.11288.2" 0 91 0 0 0 0 0 0 0 0 0 0
"NM_001142370" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.18293.1" 0 0 0 2 0 0 2 0 21 0 0 6
"NM_139074" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.2636.1" 0 2 0 0 0 0 2 0 30 0 0 4
"NM_001193281" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001252507" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.21967.1" 4 8 1 0 0 0 5 0 7 0 0 10
"NM_152833" 17 97 0 3 0 4 3 0 5 3 14 2
"NR_106854" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_106855" 1 1 0 0 0 0 1 0 0 0 1 2
"NM_014938" 7 16 0 7 0 16 33 0 2 5 8 26
"NM_014939" 8 391 0 0 0 8 23 0 53 3 29 299
"NR_106850" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_106851" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_106852" 0 0 0 0 0 0 0 0 0 0 0 0
"NR_106853" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_014932" 0 0 0 0 0 0 0 0 0 0 0 0
"NM_001242821" 0 0 0 0 0 0 0 0 0 0 0 0
"MSTRG.18587.1" 0 0 0 0 0 0 8 0 24 0 0 11
"NM_014931" 47 230 3 17 0 26 17 0 21 16 140 339
